primary_sim,secondary_sim,adj_sim,adj_weight,primary_secondary_ratio,primary_adj_ratio,primary_secondary_diff,weighted_primary,composite_score,suitability
0.625,0.030492030492030853,-1.0338461538461536,0.8823529411764706,0.2525252923989756,2941177.2254901286,0.5666605672461118,1.3333333333333333,0.5869006937145033,1
0.26785714285714257,0.047008547008547306,-1.0338461538461536,0.8823529411764706,0.11255412175323858,1890756.7002800452,0.2238731320524549,0.7827380952380949,0.22371411539217698,0
0.29166666666666663,0.0,-0.3956695156695171,0.8823529411764706,0.14141415338382904,0.5490194933170205,0.2585929105965704,0.8194444444444444,0.27058984368565825,1
0.75,0.047008547008547306,-0.12696356275303683,0.8823529411764706,0.2878788378408933,0.6979166556239684,0.6808722171393721,1.5260416666666667,0.7608989648477414,1
0.7159090909090908,-0.2958098811757342,-0.6592642140468228,0.8823529411764706,0.7823691031129469,1.9688048663255517,0.7371792681912513,1.4734848484848484,0.6431611197931163,1
0.5380434782608695,-0.3021978021978014,-0.6030769230769247,0.8823529411764706,0.6534913851383423,1.3661546758811924,0.5702406619197263,1.1992753623188406,0.46250834457195655,1
0.22500000000000003,-0.5641025641025632,-0.6797892518440463,0.8823529411764706,1212121.590909042,1.04313668958207,0.3412259835315645,0.7166666666666668,0.09417572647254514,0
0.0,-0.5641025641025632,0.11487179487179361,0.8823529411764706,757575.948863589,0.00306369112030133,0.12795974382433667,0.3697916666666667,-0.09857111316011631,0
0.41447368421052627,-0.274628879892037,-0.7147578347578366,0.8823529411764706,0.4848484593939325,1.6357059674585908,0.4459883468965185,1.0087719298245614,0.33519871530574724,1
0.525,0.12339743589743685,-0.039763313609469025,0.8823529411764706,0.16969699799998955,0.4431372470522788,0.4478591033851784,1.1791666666666667,0.5473036485729217,1
-0.375,-0.5641025641025632,0.021098901098899912,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.4872860643922706,0
2.625,-0.5641025641025632,-1.0338461538461536,0.8823529411764706,6060608.439393876,8823532.16666659,2.6160658737419946,4.416666666666667,2.5365558766909992,2
0.625,-0.5641025641025632,0.5485714285714266,0.8823529411764706,2020202.732323181,0.23529413960783466,0.7203659652333029,1.3333333333333333,0.562484789289473,1
0.8750000000000001,0.2216117216117222,-0.5169230769230768,0.8823529411764706,0.23232328351008885,1.5931368978759666,0.7542177493138154,1.7187500000000002,0.8997079922072381,1
1.2916666666666667,-0.5641025641025632,0.14097902097901951,0.8823529411764706,3367004.6346800798,0.8333333998365781,1.3522659347362003,2.361111111111111,1.226211695088253,2
-0.375,-0.5641025641025632,-0.5169230769230768,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5128820708645107,0
-0.375,-0.5641025641025632,-0.09398601398601565,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.4927611459906107,0
-0.375,0.13802509547190442,-1.0338461538461536,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.40898717175059857,-0.20833333333333331,-0.4197454966255127,0
2.625,-0.5641025641025632,0.40205128205128043,0.8823529411764706,6060608.439393876,1.34313744611107,2.6160658737419946,4.416666666666667,2.604867658670289,2
-0.375,-0.02751719824890515,-1.0338461538461536,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.366193738424118,-0.20833333333333331,-0.4475026970872585,0
-0.375,-0.5641025641025632,-0.5270588235294117,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5133642716784821,0
0.375,0.5143288084464563,-0.5552136752136756,0.8823529411764706,0.03333333616817867,0.9460781302288918,0.2046240783596147,0.9479166666666667,0.43462913412235255,1
-0.375,-0.5641025641025632,-0.45948717948718004,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.510149599585339,0
-0.375,-0.5641025641025632,-0.12696356275303683,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.494330029021714,0
0.22500000000000003,0.8108974358974369,-0.49538461538461614,0.8823529411764706,-0.02424243715151584,0.601960602817056,-0.014217749313815203,0.7166666666666668,0.3335009078588936,1
-0.375,-0.2891025641025632,-0.12696356275303683,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.298572735590119,-0.20833333333333331,-0.4482195761856932,0
